"College","Control Number","Course ID","TOP Code","Credit Status","Maximum Units","Minimum Units","Basic Skills Status","SAM Status","Prior To Transfer Status","Non-Credit Category","Funding Category","Non-Credit Minimum Hours","Non-Credit Maximum Hours","Issue/Update Date"
"Cabrillo","CCC000346529","ALA-110AB   ","130100","D","02.00","02.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000346389","DM-190CD    ","061400","D","03.00","01.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000346412","ESL-203A    ","493087","C","06.00","06.00","B","E","C","Y","Y",,,"20100629"
"Cabrillo","CCC000346420","MA-182      ","120800","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000346484","CIS-192A    ","070800","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000346481","MUS565      ","100400","N","00.00","00.00","N","E","Y","H","Y",,,"20190104"
"Cabrillo","CCC000358754","BUS-157     ","050100","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358743","SPCOM-5B    ","150600","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358721","ECE-171AC   ","130500","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358718","CIS191AB    ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20180629"
"Cabrillo","CCC000358703","TA-12A      ","100700","D","02.00","02.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358697","PHYS-4D     ","190200","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358667","ET-199      ","093400","C","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358644","SLS-1       ","110100","D","05.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358645","DH-183      ","124020","D","07.00","06.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358631","MUS-539     ","100400","N","00.00","00.00","N","E","Y","H","Y",64,64,"20160120"
"Cabrillo","CCC000358617","DANCE-79B   ","100800","D","04.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358807","ART-2A      ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000358812","TA-27       ","100700","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358780","SMBU-120ADV ","050100","D","02.50","02.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358793","CJ41        ","210500","D","03.00","03.00","N","B","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000358545","CAOS-184    ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358546","ENGL23A     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180805"
"Cabrillo","CCC000358534","SBUS-130SE  ","050100","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358509","AP-6        ","100200","D","03.00","00.50","N","E","Y","Y","Y",,,"20140611"
"Cabrillo","CCC000358504","MATH-5B     ","170100","D","04.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358548","ALA-150F    ","130100","D","03.00","00.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358556","CAHM-156J   ","130630","D","02.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358572","ECE-162ELF  ","130500","D","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358596","ANTHR-7     ","220200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000358600","AH13        ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20180701"
"Cabrillo","CCC000358403","ESL-553     ","493087","N","00.00","00.00","B","E","Y","A","Y",0,0,"20160120"
"Cabrillo","CCC000358470","HSERV-52    ","210400","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358451","MA-181      ","120800","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358452","ETECH-80S   ","092400","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358425","MUS564      ","100400","N","00.00","00.00","N","E","Y","H","Y",,,"20190104"
"Cabrillo","CCC000358377","CEM-170     ","095700","D","03.00","03.00","N","C","Y","Y","Y",,,"20080724"
"Cabrillo","CCC000358366","CAOS-103A   ","051400","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358367","ACCT163     ","050200","D","03.00","03.00","N","C","Y","Y","Y",,,"20180623"
"Cabrillo","CCC000358362","ANTHRO-19C  ","220200","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358338","ATH-15EE    ","083500","D","01.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358355","PE-79D      ","083500","D","00.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358036","CHIN-50L    ","110700","D","04.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358046","ET-175      ","093400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358074","CABT-510    ","051400","N","00.00","00.00","N","D","Y","I","Y",0,0,"20160120"
"Cabrillo","CCC000358109","CAOS-160    ","070100","D","01.50","01.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358104","CABT161     ","070100","D","01.50","01.50","N","C","Y","Y","Y",,,"20180708"
"Cabrillo","CCC000358093","METEO-1L    ","193000","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358171","CJ-124      ","210500","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358180","SB-120ZZ    ","050100","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358134","ENGL-101N   ","150100","D","03.00","03.00","N","E","A","Y","Y",,,"20070919"
"Cabrillo","CCC000358138","KIN-43      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20110209"
"Cabrillo","CCC000358305","N-141       ","123010","D","01.00","01.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358301","N-62        ","123010","D","05.50","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358316","ARCHE-124   ","220220","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358318","MATH-256S   ","170100","C","02.00","02.00","B","E","C","Y","Y",,,"20100524"
"Cabrillo","CCC000358294","RT-180X     ","122500","D","04.00","04.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358295","DM-103      ","061400","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358272","CABT41      ","070210","D","03.00","03.00","N","C","Y","Y","Y",,,"20180804"
"Cabrillo","CCC000358229","CIS-160CN   ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358257","ENGL-101PA  ","150100","D","03.00","03.00","N","E","A","Y","Y",,,"20070919"
"Cabrillo","CCC000358249","ART-38      ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358218","AJ-199      ","210500","C","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350620","CAHM-152    ","130630","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350621","MA-171B     ","120800","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350653","PE-42C      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350623","MUS18A      ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000350626","BUS-89      ","050100","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350690","BUS-189     ","050100","D","04.00","01.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350702","RE-199      ","051100","D","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350726","BUS-20      ","050100","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350806","MATH-16B    ","170100","D","04.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350868","CJ111       ","210500","D","03.00","03.00","N","D","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000350862","MM-115      ","070100","D","00.50","00.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350865","SBUS-130AD  ","050100","D","03.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350856","ART-40SM    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350830","MUS22A      ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180831"
"Cabrillo","CCC000350844","KIN-63      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20110209"
"Cabrillo","CCC000350845","HMT-176     ","213300","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350847","HS21        ","083700","D","03.00","03.00","N","E","Y","Y","Y",,,"20180629"
"Cabrillo","CCC000350758","ECE138A     ","130500","D","03.00","01.00","N","D","Y","Y","Y",,,"20181101"
"Cabrillo","CCC000350751","SBUS-130GM  ","050100","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350734","KIN-39      ","083500","D","03.00","01.00","N","E","Y","Y","Y",,,"20110209"
"Cabrillo","CCC000350741","AP-46B      ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20131209"
"Cabrillo","CCC000350987","GEOL-20     ","191400","D","04.00","03.00","N","E","Y","Y","Y",,,"20150708"
"Cabrillo","CCC000351012","N-103       ","123010","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000351017","CABT-282    ","051400","C","01.00","01.00","N","D","Y","Y","Y",,,"20100730"
"Cabrillo","CCC000350951","DM-60A      ","061400","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350971","N-24        ","123010","D","05.00","05.00","N","D","Y","Y","B",,,"20080724"
"Cabrillo","CCC000350981","CS-2        ","070600","D","04.00","04.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350917","ECE-162TM   ","130500","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350919","IT-199      ","095600","C","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350925","ALA-35C     ","130100","D","01.00","01.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350875","DS-282      ","493030","C","02.00","01.00","B","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350904","CAOS-130B   ","070100","D","01.50","01.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000351032","N-190SL     ","123010","D","00.50","00.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000351056","ART-40PR    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000351082","ENGL46B     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180804"
"Cabrillo","CCC000351121","READ52      ","152000","D","02.00","02.00","N","E","Y","Y","Y",,,"20180707"
"Cabrillo","CCC000351140","ECE-162ES   ","130500","D","03.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350548","ESL-200L    ","493084","C","02.00","00.50","B","E","B","Y","Y",,,"20100629"
"Cabrillo","CCC000350541","TA-150      ","100700","D","05.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350492","MATH158BF   ","170100","D","01.00","00.50","N","E","A","Y","Y",,,"20180908"
"Cabrillo","CCC000350496","PHILO14     ","150900","D","03.00","03.00","N","E","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000350490","MUS64       ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180831"
"Cabrillo","CCC000350507","CEM177      ","095700","D","03.00","03.00","N","C","Y","Y","Y",,,"20180614"
"Cabrillo","CCC000350511","MUS39       ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000350466","BOT-100B    ","070100","D","00.50","00.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350449","BOT-30B1    ","070100","D","03.00","01.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350451","FPT-154     ","213300","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350412","CAHM-156Q   ","130630","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350434","MA-188      ","120800","D","01.50","01.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350390","SPAN-2B     ","110500","D","02.00","02.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350325","CG286       ","493010","C","02.00","02.00","N","E","Y","Y","Y",,,"20180514"
"Cabrillo","CCC000350319","IT-175      ","095600","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350106","CIS54       ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20180708"
"Cabrillo","CCC000350142","ANTHR-16    ","220200","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350040","PSYCH4      ","200100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000350036","WS-39DS     ","220110","D","03.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350077","ECE-171O    ","130500","D","00.50","00.50","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350070","DM-160      ","061400","D","03.00","01.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350187","MUS33A      ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000350195","N-94        ","123010","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350165","ECE33       ","130500","D","03.00","01.00","N","C","Y","Y","Y",,,"20181101"
"Cabrillo","CCC000350181","TA35        ","100700","D","03.00","02.00","N","E","Y","Y","Y",,,"20180906"
"Cabrillo","CCC000350211","RE-154A     ","051100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350229","ALA-50      ","130100","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350227","ECE52       ","130500","D","03.00","03.00","N","C","Y","Y","Y",,,"20180801"
"Cabrillo","CCC000350234","ART-40WR    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350246","CJ-156      ","210500","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350280","ENGL-32     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350287","ART-25A     ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000350297","ETECH-122   ","092400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349192","BOST-111A   ","070100","D","04.00","02.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349215","READ-206SL  ","152000","C","03.00","01.00","B","E","B","Y","Y",,,"20100524"
"Cabrillo","CCC000349284","ASTRO-28S   ","191100","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349285","ART-82      ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20150529"
"Cabrillo","CCC000349299","COMM4       ","150600","D","03.00","03.00","N","E","Y","Y","Y",,,"20180707"
"Cabrillo","CCC000349346","CAOS-118    ","070100","D","01.00","01.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349361","ETECH-42    ","092400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349363","CG-190CAP   ","493010","D","00.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349370","MUS24B      ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180629"
"Cabrillo","CCC000349321","ECE-171IT   ","130500","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349330","CEM-180S    ","095700","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349327","RT-152      ","122500","D","02.00","02.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349415","ECE-161MT   ","130500","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349382","CIS-199     ","070800","D","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349394","ATH-15I     ","083500","D","02.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349412","CIS-160DL   ","070800","D","02.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349017","DANCE-75    ","100800","D","02.00","00.50","N","E","Y","Y","Y",,,"20080724"
"Cabrillo","CCC000348984","HIST-26F    ","220500","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000348951","ART-22      ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000348975","ART-31B     ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130410"
"Cabrillo","CCC000348931","CIS75       ","070800","D","03.00","03.00","N","B","Y","Y","Y",,,"20180708"
"Cabrillo","CCC000348945","HIST29A     ","220500","D","03.00","03.00","N","E","Y","Y","Y",,,"20180808"
"Cabrillo","CCC000348922","DH-163C     ","124020","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349090","CAOS-130AB  ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349110","HORT-166B   ","010900","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349102","MATH158PF   ","170100","D","05.00","00.50","N","E","A","Y","Y",,,"20180908"
"Cabrillo","CCC000349155","ENGL12E     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180804"
"Cabrillo","CCC000349077","CAHM-173    ","130630","D","00.50","00.50","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349061","SB-120SBB   ","050100","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349064","ALA-35AB    ","130100","D","02.00","02.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349068","ECE-162P    ","130500","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349029","TA9         ","100700","D","03.00","03.00","N","E","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000349030","DS-254      ","493030","C","01.00","01.00","B","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349553","BOST-100A   ","070100","D","00.50","00.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349523","ASTRON-27   ","191100","D","00.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349583","CS-20L      ","070600","D","00.00","00.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349556","ECE-144B    ","130500","D","02.00","02.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349557","ENGL1AMC    ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20190129"
"Cabrillo","CCC000349483","CIS-160MP   ","070800","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349479","N-45        ","123010","D","03.50","03.50","N","D","Y","Y","B",,,"20070919"
"Cabrillo","CCC000349489","PSYCH-1A    ","200100","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349490","CIS-98      ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20111010"
"Cabrillo","CCC000349516","RE-151      ","051100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349633","ART-H-13    ","100100","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349657","CABT-119    ","051400","D","01.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349652","ATH-15LL    ","083500","D","01.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349592","TA-11       ","100700","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349614","FIN-160     ","050400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349610","AJ-3        ","210500","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349611","ART-46      ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20160322"
"Cabrillo","CCC000349712","N-124       ","123010","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349732","HIST18A     ","220500","D","03.00","03.00","N","E","Y","Y","Y",,,"20180808"
"Cabrillo","CCC000349698","FPT-199     ","213300","C","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349687","KIN-53      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20110209"
"Cabrillo","CCC000349676","ART-71      ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000349677","AP-14       ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20121106"
"Cabrillo","CCC000349982","MUS40       ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180831"
"Cabrillo","CCC000349941","CAOS-167    ","070100","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349892","PSYCH-37C   ","200100","D","01.00","01.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349909","MA-178B     ","120800","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000349762","ENGL1A      ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20190129"
